id,name,duration,artist_name,is_explicit,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,Pop,Rock,Hip Hop,Folk,Metal,Blues,Jazz
14rWuS6yllHOdfZ8sZsZUj,Feel Special,206868,TWICE,False,4,0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,63,1,0,0,0,0,0,0
5FiXhM80sP4yg6tEnHkZZn,HWAA,197320,(G)I-DLE,False,4,0.384,0.868,6,-3.226,0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,71,1,0,0,0,0,0,0
5GB0hU37rKZNVsHMu7FOM9,BEST FRIEND,230148,iKON,False,5,0.457,0.745,4,-4.014,1,0.0864,0.19,0.0,0.17,0.568,67.927,8,1,0,0,0,0,0,0
3p6hnejEQYXkiTO1lAzVc0,Euphoria,228615,BTS,False,4,0.637,0.799,2,-4.519,1,0.0338,0.394,0.0,0.0921,0.562,104.995,78,1,1,0,0,0,0,0
2zlgwqw8BLX2JGB76LIFeF,Missing You,236829,BTOB,False,4,0.633,0.736,7,-5.775,1,0.131,0.65,0.0,0.128,0.477,168.05,62,1,0,0,0,0,0,0
32h6yQGn4oAhZ0HRsTMX26,CROWN,230706,TOMORROW X TOGETHER,False,4,0.622,0.8,5,-5.819,1,0.0425,0.0505,0.0,0.0619,0.58,110.977,45,1,0,0,0,0,0,0
2FXd6kKCtBIc6UfN1gH1pA,FANCY,213885,TWICE,False,4,0.697,0.874,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.022,60,1,0,0,0,0,0,0
14pjnaIqkpReO5D0tHofAS,Daisy,189000,PENTAGON,False,4,0.563,0.869,5,-2.235,1,0.0532,0.0362,0.0,0.138,0.48,85.016,65,1,0,0,0,0,0,0
070PKOpPT0xngPOM3b1V33,"No, I don�t..",261866,ASTRO,False,4,0.734,0.824,9,-3.967,1,0.0438,0.135,0.0,0.364,0.501,105.096,48,1,0,0,0,0,0,0
3w9MT2mq3A5HnDHq7bzloT,Telephone,195613,EXO-SC,False,4,0.817,0.64,5,-2.927,0,0.0487,0.232,0.0,0.204,0.772,89.97,46,0,1,0,0,1,0,0
1TUkEXQrskATO9SoB4QMUN,Amusement Park,256693,BAEKHYUN,False,4,0.635,0.562,5,-5.374,1,0.0333,0.85,0.0,0.173,0.299,84.925,62,1,0,0,0,0,0,0
1S6zXoXhfalX2ETKo337Md,YES or YES,237685,TWICE,False,4,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.72e-06,0.166,0.735,137.981,10,1,0,0,0,0,0,0
4bvIzUmw8dl9r1PDz6OGZv,HAPPENING,224015,AKMU,False,4,0.647,0.548,9,-8.446,1,0.0271,0.0909,5.51e-05,0.108,0.272,127.981,16,1,0,0,0,0,0,0
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),229773,BTS,False,4,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,82,1,0,0,0,0,0,0
3tKplzefIgmzzjYvQPIORB,How You Been,178666,Eric Nam,False,4,0.585,0.583,3,-5.707,1,0.178,0.381,2.8e-06,0.11,0.241,143.665,27,1,0,0,0,0,0,0
2fJ70dRX7J4jiVxKUQQp7C,DUMDi DUMDi,210640,(G)I-DLE,False,4,0.759,0.914,4,-1.072,1,0.0592,0.025,4.45e-06,0.076,0.674,123.047,64,1,0,0,0,0,0,0
3Y4SnP9NDIjEj69mMY4NVp,You make Me,218984,DAY6,False,4,0.646,0.617,6,-5.606,0,0.0338,0.339,0.0,0.129,0.384,100.995,71,1,0,0,0,0,0,0
7nkp1uuSbKkoxMvEs8cSw0,Shine,198795,PENTAGON,False,4,0.74,0.804,3,-2.187,1,0.0546,0.411,0.0,0.0578,0.791,150.013,67,1,1,0,0,1,0,0
4eVkn18rN4GguUWOsR6Use,Answer : Love Myself,251279,BTS,False,4,0.569,0.793,1,-3.749,1,0.0405,0.189,0.0,0.111,0.45,108.048,71,1,0,0,0,0,0,0
1xo0SABqJrTriyMb2JMtLg,Wishlist,191788,TOMORROW X TOGETHER,False,4,0.61,0.92,3,-5.054,1,0.107,0.00059,0.0,0.307,0.301,149.966,44,1,0,0,0,0,0,0
68ABnHNR4y2COQa4eaM6PS,Toy,206467,Block B,False,4,0.639,0.618,7,-5.397,1,0.0969,0.0441,0.0,0.0534,0.392,90.07,50,1,0,0,0,0,0,0
7Mfb2IwRNP8Qi7Ojtpmi37,Perhaps Love,239096,Eric Nam,False,4,0.529,0.555,3,-4.72,1,0.0288,0.332,0.0,0.129,0.28,83.982,63,1,0,0,0,0,0,0
459mRPsscVLMvVL59gr7EM,Happy,221000,TAEYEON,False,3,0.753,0.645,5,-2.913,1,0.0427,0.215,0.0,0.201,0.636,119.982,55,1,0,0,0,0,0,0
5Hvi3XSS00txHgZB6UZhFl,Think Of You,198266,TAEMIN,False,4,0.595,0.722,8,-7.829,1,0.177,0.223,3.11e-06,0.113,0.644,104.487,50,1,0,0,0,0,0,0
0wX7DQSE4BDyng6kpF2uPq,TAKE,192154,Jus2,False,4,0.735,0.538,2,-4.544,1,0.0443,0.0728,0.0,0.17,0.657,99.96,32,1,0,0,0,0,0,0
5qomEJP9XCFsuHbrMB2dwl,Beautiful Feeling,208736,DAY6,False,4,0.659,0.687,7,-5.051,1,0.0292,0.0223,0.0,0.0575,0.385,90.016,1,1,0,0,0,0,0,0
4Dq2FjRkOTHcssggMdYK8J,MY TREASURE,195982,TREASURE,False,4,0.73,0.785,6,-4.564,1,0.078,0.111,0.0,0.141,0.526,107.931,64,1,0,0,0,0,0,0
4TArUx34wOehwpnbXlKBQY,LION,210960,(G)I-DLE,False,4,0.737,0.726,4,-5.168,0,0.0347,0.0237,0.0,0.124,0.182,109.991,40,1,0,0,0,0,0,0
54Nx0KMNIIA0tAPewmd69X,Take You Home,234954,BAEKHYUN,False,4,0.633,0.622,6,-6.803,0,0.0457,0.62,0.0,0.104,0.278,87.999,51,1,0,0,0,0,0,0
2tVkFxyePqB0o4Y4SYKV0Q,Breath,187251,GOT7,False,4,0.724,0.846,9,-3.785,0,0.0538,0.109,0.0,0.0958,0.64,129.959,60,1,0,0,0,0,0,0
3dG1jxbfBIZvzyFwAcsmS0,Not For Sale,181196,ENHYPEN,False,4,0.583,0.589,2,-6.621,1,0.203,0.0612,0.0,0.108,0.56,192.13,72,1,0,0,0,0,0,0
0NJQUkvJT9PY8TMIRPq1oA,Your Light,217893,TOMORROW X TOGETHER,False,4,0.749,0.931,1,-2.671,0,0.0484,0.0935,0.0,0.0542,0.848,110.993,55,1,0,0,0,0,0,0
42HB7NqTtooRK7Lrwvwrq2,Dear DREAM,189546,NCT DREAM,False,4,0.677,0.624,5,-8.973,1,0.0871,0.137,6.41e-05,0.589,0.422,93.023,57,1,0,0,0,0,0,0
49VM3vCQBFr1wJJw7xByGf,Montara,225489,HNNY,False,4,0.772,0.655,7,-11.531,1,0.0437,0.258,0.902,0.0753,0.621,91.995,59,0,1,0,0,0,0,0
5cod6vnoo4CNuchxWR2a7Q,On and On,158181,Juice Brenner,False,4,0.8,0.437,8,-6.351,1,0.0566,0.000619,0.888,0.101,0.583,87.985,49,0,1,0,0,1,0,0
0DUPvNcLSdeLxC9dbus0nM,hua,103839,Flughand,False,4,0.757,0.189,8,-15.767,1,0.0581,0.766,0.873,0.127,0.565,144.16,51,0,0,1,0,0,0,0
5LxIw6qz9tcKfw5r32koKX,Electric,158297,Tuva Sersh,False,4,0.794,0.553,8,-5.234,1,0.0424,0.062,0.824,0.24,0.886,94.021,48,1,0,0,0,0,0,0
7nWqc6CGV8ln1ouTtCtqZ4,Innerspace,163260,Dr. Dundiff,False,4,0.843,0.432,11,-5.658,0,0.0791,0.362,0.867,0.0985,0.9,94.306,56,0,0,1,0,0,0,0
4VuLZ4IWQfeMgVPt43gjau,NY Vibes,152320,Bonus Points,False,4,0.587,0.569,1,-10.115,1,0.232,0.00651,0.0382,0.747,0.539,170.825,43,0,0,1,0,0,0,0
65IGYjWJG1Esvl5vA8UTqA,HelloHello,80404,DJ Grumble,False,4,0.676,0.792,2,-4.291,1,0.0377,0.000214,0.346,0.101,0.866,101.197,41,0,0,1,0,0,0,0
3XLOnz8xAlxTqVPSjy6mKr,One4Winter,126563,FloFilz,False,4,0.636,0.515,10,-8.526,0,0.0397,0.105,0.676,0.104,0.338,92.979,51,0,0,1,0,0,0,0
0lx2cLdOt3piJbcaXIV74f,willow,214706,Taylor Swift,False,4,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,81,1,0,0,0,0,0,0
6c7N5N7amAOpeMykjlovjI,Walked Through Hell,216864,Anson Seabra,False,4,0.508,0.404,10,-11.092,1,0.0788,0.664,0.0,0.104,0.129,81.713,75,1,0,0,0,0,0,0
2my0HGJw82GQrF3xhnTUVS,A Song for the Drunk and Broken Hearted,239240,Passenger,False,4,0.567,0.741,2,-8.922,1,0.0294,0.233,0.005,0.162,0.795,136.297,52,1,0,0,1,0,0,0
1noZLHWZB15QEDBCHq8CdE,Thirty Eight,225990,The Ivy,False,4,0.578,0.729,11,-5.776,1,0.0275,0.152,0.0,0.224,0.398,136.017,50,1,0,0,0,0,0,0
02q60trEKaNAa9oZbGFBW0,bye bye,198000,Oscar Anton,False,4,0.731,0.493,0,-8.844,1,0.0488,0.343,0.447,0.52,0.609,79.974,57,1,0,0,0,0,0,0
6XQzy3sYwgCKPCwGvTWQ7o,Rainbow,166876,dodie,False,3,0.394,0.0711,2,-19.41,1,0.0559,0.98,0.00726,0.184,0.358,157.592,56,1,0,0,0,0,0,0
2vl3iQZmJZ2Ztz3USIUHCH,All Fall Down,207533,Travis,False,4,0.477,0.263,0,-13.027,1,0.0306,0.887,0.419,0.107,0.183,79.147,47,1,1,0,1,0,0,0
76KAUp0X4bt8APttco8Zb0,Run Away With Me,247334,Sufjan Stevens,False,4,0.504,0.442,0,-10.728,0,0.032,0.368,0.432,0.0402,0.146,117.96,51,0,1,0,1,0,0,0
7ALnOij8pO1jJMy8f9Sru5,Horizons Into Battlegrounds,221826,Woodkid,False,4,0.536,0.17,6,-15.646,1,0.0353,0.888,0.00617,0.106,0.0993,124.608,43,0,0,0,1,0,0,0
1PZDyestTVydtHpaIcfUJg,Chemtrails Over The Country Club,271176,Lana Del Rey,False,3,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,58,1,0,0,0,0,0,0
1MrElax7day41jzoztYk2k,Blue,156333,Angelo De Augustine,False,4,0.456,0.252,2,-14.749,1,0.0333,0.971,0.000134,0.108,0.475,159.911,52,0,1,0,1,0,0,0
05WcicrMesButARnfWkrJe,Speaking of the End,188800,L�psley,False,4,0.637,0.209,8,-17.192,0,0.091,0.929,0.0,0.0865,0.446,119.929,3,1,0,0,0,0,0,0
3k7ne7VmH43ZPWxPdvPUgR,coney island (feat. The National),275320,Taylor Swift,False,4,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,68,1,1,0,1,0,0,0
5OdRwXb4YC9oKbEkPWqL0w,Crow,296800,Bear's Den,False,3,0.515,0.367,9,-9.076,1,0.0302,0.789,0.701,0.0495,0.14,120.024,23,0,0,0,1,0,0,0
0hY2Dx5ICt9g4z7TKzcJkC,Low,289216,The Slow Show,False,4,0.55,0.208,2,-17.36,1,0.0293,0.75,0.761,0.174,0.04,108.918,0,1,1,0,0,0,0,0
4yjJ0fj3V3Xmqq871Tf36q,Los Angeles,213981,Luke Sital-Singh,False,4,0.597,0.324,2,-12.884,1,0.0307,0.821,0.0581,0.142,0.419,148.139,39,0,0,0,1,0,0,0
7cetoxbgUuslYQEYkAUBIP,The Mess We Make,207163,Benjamin Francis Leftwich,False,4,0.394,0.181,6,-15.221,1,0.0381,0.9,2.21e-05,0.0995,0.303,119.557,0,0,1,0,1,0,0,0
6ttEKLENY1kjMjaB897Wgs,Rhizome,257325,Black Sea Dahu,False,3,0.275,0.47,0,-10.385,1,0.0554,0.466,0.00015,0.102,0.267,160.715,45,0,1,0,1,0,0,0
6AQQNWC93Ma91US9y2O6F3,Free,156240,Sylvan Esso,False,4,0.525,0.136,9,-17.063,1,0.251,0.97,0.000774,0.375,0.41,150.168,40,1,1,0,1,0,0,0
5M306C6g4kpkzDXGfzjUgC,Only For A Moment,167333,Lola Marsh,False,4,0.741,0.726,0,-5.844,1,0.0417,0.235,1.37e-05,0.101,0.768,140.003,59,0,0,0,1,0,0,1
2EuNuqsB93B7w9W2giNfWE,Comment Allez-Vous,199453,Leslie Clio,False,4,0.651,0.395,5,-6.089,0,0.035,0.852,4.37e-06,0.139,0.465,143.613,47,1,0,0,0,0,0,0
2VV2bUDMP4sWx1500SBaq4,Cartoon People,213539,Billie Marten,False,4,0.715,0.207,10,-14.154,1,0.0336,0.912,0.0,0.13,0.247,109.043,55,0,1,0,1,0,0,0
6Bi6dsPsxx5XAFVEukl9BW,don't get caught up,219000,Ziggy Alberts,False,4,0.9,0.454,1,-10.914,1,0.0374,0.776,0.00365,0.0995,0.847,126.001,59,1,0,0,1,0,0,0
2KTJVSyWl3HzUnKFDHJm2S,Flesh and Blood,297573,Half Moon Run,False,4,0.451,0.735,5,-5.516,1,0.0295,0.0266,0.0,0.106,0.178,88.784,0,0,1,0,0,0,1,0
5ZD6USvzWXbGxZ9pv6a9b9,zombie girl,164224,Adrianne Lenker,False,4,0.538,0.103,8,-19.38,1,0.0462,0.914,5.3e-05,0.137,0.383,128.424,4,1,1,0,1,0,0,0
04BGOF5G8ztSjRkhhM0SmE,Permanent Way,252080,Charlie Cunningham,False,4,0.561,0.55,8,-17.419,1,0.037,0.77,0.476,0.0921,0.446,147.01,0,0,0,0,1,0,0,0
2VfSwzDCImh8avZQ6mcUvd,Chin Up,265213,Yoke Lore,False,4,0.611,0.592,1,-10.922,1,0.0351,0.612,0.00461,0.103,0.322,130.843,0,1,1,0,1,0,0,0
4qaSjOOFUfC9Neg9RIoQeN,City Lights,290773,The Sweet Serenades,False,4,0.604,0.602,9,-9.648,0,0.0305,0.00775,0.881,0.115,0.271,129.984,45,0,1,0,0,0,0,0
1cURTWQdBWRjUaJI6Fdbsg,Woah Man,208586,Dayglow,False,4,0.497,0.675,2,-7.442,1,0.0332,0.0035,0.000367,0.219,0.338,79.965,59,0,1,0,1,0,0,0
1o3QC3SiP40iupA6hzx4EH,I Don't Wanna Lose,200828,Kate Bollinger,False,4,0.5,0.463,7,-10.764,1,0.0583,0.34,0.00221,0.209,0.331,141.941,49,0,0,0,1,0,0,0
6gQGeiEAMch2cIUPKzJQqM,Sink In,200466,Charlie Cunningham,False,4,0.514,0.448,8,-15.414,0,0.05,0.829,0.0318,0.106,0.281,82.001,0,0,0,0,1,0,0,0
6IDxzMPyrbvusWD0YgpsrN,Tender Love,203500,Mounika.,False,4,0.632,0.372,6,-12.723,1,0.0403,0.53,0.806,0.117,0.278,81.012,2,0,1,0,1,0,0,0
2wVoRTUczkumuqcgNlRnLa,Fake Plastic Trees,260000,Holly Humberstone,False,4,0.505,0.191,0,-9.909,1,0.03,0.869,0.000246,0.106,0.145,149.725,53,1,1,0,0,0,0,0
6VToNEp6XQ6EryHBozmDKH,"You Needed Love, I Needed You",205657,Angelo De Augustine,False,4,0.439,0.18,2,-14.001,1,0.0482,0.928,0.0051,0.11,0.528,90.292,50,0,1,0,1,0,0,0
1Ptl8RBClJP2cj4QLfv09J,Cold Mine,189614,FIL BO RIVA,False,4,0.454,0.691,9,-6.173,0,0.0344,0.193,1.33e-06,0.105,0.405,78.539,52,0,0,0,1,0,0,0
2eVofaQRJvddSUBfcub7Gz,Oceans,279573,RY X,False,4,0.659,0.387,6,-13.172,0,0.0335,0.467,0.692,0.0839,0.0779,114.989,64,0,0,0,1,0,0,0
2DXklyUl8JDO1SM4TONm93,Hammond Song,300684,Whitney,False,4,0.488,0.443,3,-11.227,1,0.0265,0.159,0.745,0.1,0.564,152.234,21,0,1,0,1,0,0,0
2QSnh34VJ8e1qQNEgL0HJe,Laurel Wreath,273960,Bear's Den,False,4,0.49,0.755,8,-4.496,1,0.0394,0.113,0.000176,0.112,0.358,132.01,19,0,0,0,1,0,0,0
4vdkKF7PQarU8T0xZclHzb,Rio Grande,271593,Freedom Fry,False,4,0.583,0.574,4,-7.298,0,0.0283,0.488,9.04e-05,0.118,0.331,79.998,51,1,0,0,1,0,0,0
3lo49mXR0DakVtIguASSmD,F Delano,204106,Kishi Bashi,False,4,0.244,0.801,0,-6.023,1,0.0425,0.163,0.00034,0.496,0.533,201.619,39,1,1,0,1,0,0,0
6A6ELFKSmU4Sgnfem0SyRd,Sleep On The Wing,210040,Bibio,False,3,0.38,0.333,9,-11.507,1,0.0284,0.8,0.891,0.134,0.358,79.891,49,0,1,0,1,0,0,0
467WHgKM4R7mpsJfNJxQk9,All is good,223975,Friska Viljor,False,4,0.572,0.225,4,-12.843,1,0.0298,0.899,1.51e-06,0.102,0.108,112.03,0,0,1,0,1,0,0,0
4aHc7hnqkSzc1KLU9LnL26,Keep Going,399082,This Is The Kit,False,4,0.462,0.443,4,-14.335,1,0.045,0.853,0.491,0.11,0.567,119.756,2,1,1,0,1,0,0,0
7LmMQyOx62rbprC2eyPtHO,Price,228059,Erlend �ye,False,4,0.702,0.691,1,-8.825,0,0.0365,0.173,0.25,0.0877,0.728,167.996,52,0,1,0,0,0,0,0
7dLJeNE5eqR0qVtVhN9fpr,Coasting,259813,Ten F�,False,4,0.641,0.591,7,-6.612,1,0.029,0.0402,0.0191,0.215,0.445,130.967,0,0,0,1,0,0,0,0
1tc5X4yxo5W9Y2mwnWig8Q,Cars,197614,A Tale of Golden Keys,False,4,0.77,0.681,4,-12.418,1,0.0363,0.213,0.359,0.244,0.373,120.012,38,0,0,0,1,0,0,0
3ZWW7SuBWXOHv24nZmfPLF,Alright,242483,Tycho,False,4,0.669,0.658,9,-10.313,1,0.0293,0.082,0.873,0.51,0.506,127.998,47,1,1,0,0,0,0,0
5hz3fnewQs5j3bzd3bABvh,Like An Eagle,249626,Mighty Oaks,False,4,0.557,0.514,3,-10.51,1,0.0332,0.338,0.238,0.113,0.327,81.761,2,0,0,0,1,0,0,0
79Ga5G6Prf9gdZTBdpKsfr,Spark,264045,Niklas Paschburg,False,4,0.36,0.41,10,-16.215,0,0.0374,0.947,0.854,0.104,0.0352,89.904,50,0,1,0,0,0,0,0
1LTWcRVy9o96Zzn29wXLsa,Garden Song,220065,Phoebe Bridgers,False,4,0.371,0.256,0,-16.7,1,0.227,0.868,0.00507,0.112,0.171,195.674,61,1,1,0,0,0,0,0
5byJBGDhkVXs81MS3b3Ncq,Old Bone,187120,Wet,False,4,0.619,0.414,5,-12.833,0,0.0335,0.604,0.212,0.271,0.228,95.067,57,1,1,0,0,0,0,0
1QWDJMmEcR2cYrFENBZkLS,Light Years,213373,The National,False,4,0.544,0.316,4,-11.666,1,0.0307,0.95,0.7,0.0978,0.173,124.989,8,0,1,0,1,0,0,0
6xNkEcbvpPcdSOFKFXNpFL,Amber,214325,Unusual Demont,False,4,0.884,0.756,8,-6.831,1,0.202,0.326,0.0481,0.304,0.784,119.029,65,0,1,0,0,0,0,0
6MUuMaiREbhGc2HvvBYFik,Outer Sunset,250383,Tycho,False,4,0.716,0.695,8,-11.146,1,0.0449,0.514,0.916,0.0933,0.693,96.994,49,1,1,0,0,0,0,0
4XbOqpGidNWjfEv9dawhce,Take It from Me,264546,The Undercover Dream Lovers,False,4,0.688,0.685,9,-8.322,0,0.0368,0.778,0.679,0.225,0.754,121.067,38,0,1,0,0,0,0,0
2ap5bIL2vtaM1kgq1NO5f1,Treasure,251520,Aldous Harding,False,4,0.607,0.154,9,-12.44,0,0.0468,0.949,0.000823,0.0901,0.35,135.543,22,1,0,0,1,0,0,0
0z3Sa7vtRfn4ywaHzZzBLK,Visitor,207226,Of Monsters and Men,False,4,0.57,0.866,7,-4.587,0,0.0344,0.00332,0.000709,0.116,0.477,81.995,58,1,1,0,1,0,0,0
0UldHegZYf4q7bYDSGBZhq,Beautiful,262533,Rhye,False,4,0.817,0.306,10,-11.959,1,0.0535,0.112,0.163,0.158,0.402,91.014,58,1,0,1,0,0,0,0
494RirQRobkj9gh2RwkDqi,Time Won't Go Slowly,221480,Snow Patrol,False,3,0.364,0.342,8,-14.98,1,0.0874,0.492,0.00169,0.184,0.355,159.802,44,1,1,0,1,0,0,0
22YbmBNDcL1jACZIPuItR8,How Lucky,203106,Kurt Vile,False,4,0.523,0.441,5,-9.928,1,0.0311,0.465,0.00268,0.365,0.49,171.246,4,0,1,0,1,0,0,0
6G77lvlIBMvjXbZM2iWZjp,Child Of The Flatlands,316818,Maximo Park,False,4,0.335,0.68,0,-7.2,1,0.0321,0.368,0.0157,0.191,0.374,103.769,38,0,1,0,0,0,0,0
0CALfQ4ck5wJoiRfpaZboM,I Am Ok,240298,Lea Porcelain,False,4,0.66,0.643,0,-8.653,1,0.0547,0.612,0.0798,0.119,0.0777,113.947,47,0,1,0,0,0,0,0
0Gf2hEQEVBcwgy40JyO9LK,Everyone's A Winner,209493,Flyte,False,4,0.588,0.363,9,-9.153,1,0.0281,0.185,0.00883,0.149,0.509,142.993,51,0,1,0,0,0,0,0
6Edccn5z5RF4fb0nzFfpzH,A Lingering Love,216560,Fruit Bats,False,4,0.616,0.794,2,-9.098,1,0.0263,0.0705,0.55,0.12,0.362,100.984,43,0,1,0,1,0,0,0
1fU38kdhVLyU6vVhvoCP9f,Baby's Arms,284640,Kurt Vile,False,4,0.492,0.526,11,-6.279,0,0.0348,0.878,0.00435,0.275,0.348,82.12,2,0,1,0,1,0,0,0
7Bfv08ce0ofu4EbYTxomCC,Oakmoss,221360,Bibio,False,4,0.479,0.393,7,-9.84,1,0.0266,0.838,0.905,0.137,0.835,160.133,43,0,1,0,1,0,0,0
7srVFtzbY8ok5UFzuN0b8P,Sunny Afternoon,171866,Benny Sings,False,4,0.833,0.45,1,-9.788,1,0.0829,0.0887,0.00113,0.0873,0.432,101.775,51,1,0,0,0,0,0,0
5hR2CzTCqkuKRWFkphBS9M,Californian Soil,221387,London Grammar,False,4,0.572,0.583,2,-7.407,1,0.0412,0.153,0.000109,0.0977,0.181,84.017,56,0,1,0,0,0,0,0
4hrJhMznNddR7UThDKHSJy,Love Is Everywhere (Beware),213127,Wilco,False,3,0.313,0.52,7,-9.436,1,0.0298,0.12,0.452,0.0993,0.511,144.249,55,1,1,0,1,0,0,0
5eXxyV07hVH8VxAwYP0VL6,Blue Eyes Forever,203076,Charlotte OC,False,4,0.736,0.587,8,-8.607,0,0.0845,0.584,0.0169,0.109,0.813,77.999,54,1,1,0,0,0,0,0
0VrdF2Q4bSf5DWCnEPii0P,Around The Sun,234493,Poolside,False,4,0.729,0.628,7,-5.127,1,0.0323,0.0896,0.0303,0.0956,0.826,110.011,58,1,1,0,0,0,0,0
6vJFWet1sMnWrKE8dDmfGG,Bruise,232579,Yumi Zouma,False,4,0.765,0.531,7,-8.401,1,0.0379,0.0376,0.142,0.142,0.628,117.978,46,1,1,0,0,0,0,0
4bva6j9FaGs1rdCzScAqLk,The Bottom of It,181400,Fruit Bats,False,4,0.618,0.627,0,-10.705,1,0.0416,0.134,0.0198,0.117,0.299,77.976,0,0,1,0,1,0,0,0
3HJGY8vPq6zI8mEDl6a6K4,The Barrel - Radio Edit,219510,Aldous Harding,False,4,0.738,0.424,11,-8.189,1,0.033,0.744,8.42e-05,0.121,0.603,87.077,23,1,0,0,1,0,0,0
7DC4yCiRU4trcdZaUWBXDT,Roccastrada,272933,Luke Noa,False,4,0.524,0.628,7,-9.289,1,0.0358,0.175,0.0798,0.0934,0.146,144.988,46,1,0,0,0,0,0,0
5BKUgBEpybXolrVOezijIb,Idaho,245843,Slow Pulp,False,4,0.543,0.608,9,-6.708,1,0.0311,0.119,0.00094,0.338,0.368,141.023,0,0,1,0,0,0,0,0
6hwFQPg7zY7qOqJHAfFeMC,Blurred,305546,Kiasmos,False,3,0.853,0.406,4,-11.658,1,0.0483,0.587,0.855,0.09,0.0825,122.009,0,0,1,0,0,0,0,0
0dRqWsb5yaDSm2Z9TJlqDF,Lonely Nights,200093,LEISURE,False,4,0.689,0.596,0,-7.696,0,0.0299,0.121,0.0306,0.22,0.721,104.057,40,0,1,0,0,0,0,0
3pYB28IRzhtR5cHXLINchp,Can I Believe You,244186,Fleet Foxes,False,4,0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,66,0,1,0,1,0,0,0
2G0GextMwZJLkNxcSZ7ZJ3,(What A) Wonderful World - Mono,128786,Sam Cooke,False,4,0.686,0.672,11,-5.523,1,0.0323,0.7,0.0,0.135,0.857,128.55,66,1,1,0,0,0,0,0
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,149373,The Beach Boys,False,4,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,72,1,1,0,0,0,0,0
1Ehdm1PDlKrdfyBsjwEvd1,Top Of The World,179173,Carpenters,False,4,0.379,0.343,10,-12.993,1,0.0385,0.806,0.0,0.0991,0.694,184.301,67,0,1,0,0,0,0,0
3B3jI9LaQyOwrtjdlnNOw0,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,143733,Brian Hyland,False,4,0.813,0.427,2,-11.543,1,0.0921,0.554,0.0,0.0248,0.964,123.112,55,1,1,0,0,0,1,0
6Z5XZ8fjmWGbkdahOgreVe,What A Wonderful World,137466,Louis Armstrong,False,4,0.273,0.373,5,-9.989,1,0.0341,0.848,0.000241,0.188,0.147,77.591,0,0,0,0,0,0,0,1
5zvOXJrzzUlvXwyuwZ0toZ,Oh! Carol,135466,Neil Sedaka,False,4,0.728,0.734,11,-3.234,1,0.0318,0.63,3.56e-05,0.137,0.965,135.078,58,1,1,0,0,0,0,0
2QbSGkb3TgghEHpjKCsznm,The Lion Sleeps Tonight (Wimoweh),161200,The Tokens,False,4,0.433,0.478,5,-9.401,1,0.0336,0.759,0.0,0.162,0.751,121.946,52,1,0,0,0,0,1,0
4fBhbBWOzPzQ7tRrr2wJjn,It's Wonderful (To Be Loved By You),167160,Jimmy Ruffin,False,4,0.577,0.722,10,-6.705,1,0.0293,0.0226,0.0,0.0926,0.39,104.472,30,1,0,0,0,0,0,0
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,213266,ABBA,False,4,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,75,1,0,0,0,0,0,0
054qLeg034PXr1wM3DMstk,Summer Holiday - 2003 Remaster,129333,Cliff Richard,False,4,0.601,0.467,4,-10.041,1,0.0263,0.716,0.0,0.135,0.66,129.578,58,1,1,0,0,0,0,0
4A6Wc861ATCUC9tZe5S52X,Lollipop,129000,The Chordettes,False,4,0.668,0.544,7,-6.885,0,0.136,0.492,0.00577,0.337,0.786,143.159,38,1,1,0,0,0,1,0
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),174760,Edison Lighthouse,False,4,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,55,1,0,0,0,0,0,0
3BqqF8suAIzW8655yJfcvh,Morning Has Broken,200000,Yusuf / Cat Stevens,False,3,0.424,0.321,7,-13.162,1,0.0312,0.622,0.0196,0.0903,0.405,133.126,69,0,1,0,1,0,0,0
0KM3fzzUBVW0vW7RmFh28v,Stupid Cupid,134560,Connie Francis,False,4,0.606,0.725,3,-7.019,1,0.0352,0.831,1.07e-05,0.0407,0.963,136.815,57,1,1,0,0,0,0,0
